# x y z w
-2.486042194137317907e+01	6.705057346460245071e+01	9.950880311049878912e+00	1.000000000000000000e+00
-2.055507507083974872e+01	5.313278133777703260e+01	6.138927931171282992e+00	1.000000000000000000e+00
-2.750336614457903650e+01	7.057436672571878944e+01	1.269108395610790296e+01	1.000000000000000000e+00
-1.659998658161059737e+01	4.213703502120272049e+01	6.822809180409757701e+00	1.000000000000000000e+00
-1.594308565100529584e+01	3.971808941869347365e+01	2.949812342061551185e+00	1.000000000000000000e+00
-1.197162915228052604e+01	2.966745919667647868e+01	2.632861609314750773e+00	1.000000000000000000e+00
-2.577945762098754656e+01	6.374098227967287755e+01	3.118904844316567804e+01	1.000000000000000000e+00
-2.632027310659745467e+01	6.465440984944957847e+01	3.177956120863723655e+01	1.000000000000000000e+00
-2.427309446620910549e+01	5.917412345507850802e+01	3.173641439037525558e+01	1.000000000000000000e+00
-1.196925956089290821e+01	2.918830738275943659e+01	3.109588026334809463e+00	1.000000000000000000e+00
-8.055681722055444638e+00	1.962106023675467625e+01	1.123031554225375928e+01	1.000000000000000000e+00
-2.222350257349082980e+01	5.404764143698001533e+01	7.360597018291931803e+00	1.000000000000000000e+00
-2.218591634558210401e+01	5.362220115110407903e+01	7.395583791518073546e+00	1.000000000000000000e+00
-1.102892092663070045e+01	2.630153181255418815e+01	4.004038899327466261e+00	1.000000000000000000e+00
-2.377932334421202754e+01	5.643659897440489459e+01	3.786098357800037206e+01	1.000000000000000000e+00
-1.360092948323926976e+01	3.175120510680610053e+01	1.049217286635534130e+01	1.000000000000000000e+00
-1.210109105271440555e+01	2.805179058007098547e+01	1.514828837148792040e+01	1.000000000000000000e+00
-2.277664578973145382e+01	5.277054980492572867e+01	3.520303225369887201e+01	1.000000000000000000e+00
-2.280391645065899198e+01	5.282950017485718774e+01	3.509679908176997998e+01	1.000000000000000000e+00
-2.303335457839103029e+01	5.331305449454060152e+01	3.420442657505397221e+01	1.000000000000000000e+00
-2.302792272124033701e+01	5.327815807740059739e+01	3.426240865765419130e+01	1.000000000000000000e+00
-2.294733949029761533e+01	5.291621360947873853e+01	3.487196506583828182e+01	1.000000000000000000e+00
-2.302719940630974449e+01	5.269985590782585660e+01	3.514588560267675632e+01	1.000000000000000000e+00
-2.740317417758408780e+01	6.259928001601326741e+01	2.137653354661953031e+01	1.000000000000000000e+00
-2.468001851102003030e+01	5.630494956850245813e+01	3.155090078562103884e+01	1.000000000000000000e+00
-2.317807190220684532e+01	5.273546297152563511e+01	3.499296969499701504e+01	1.000000000000000000e+00
-2.796454109614902350e+01	6.351666035376811692e+01	4.329963393362412916e+01	1.000000000000000000e+00
-2.889023509051281735e+01	6.517022943597218898e+01	1.476602558841225665e+01	1.000000000000000000e+00
-2.231914524361653918e+01	5.032451090343941047e+01	1.130218376792544177e+01	1.000000000000000000e+00
-1.278567601555996802e+01	2.874971843302447283e+01	1.810166232275221887e+01	1.000000000000000000e+00
-2.760804613792073070e+01	6.198807112938519026e+01	1.634976532261920568e+01	1.000000000000000000e+00
